Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
1332	-36.60676	-46.36664	9.759875	0.123723	0.0790016	0.0234865	0.0664165	0.0197399	0.0314596	0.00474027	0.0604674	0.0303108	0.0536689	0.126224	0.0842144	0.135021	0.00886277	0.025868	0.0231694	0.0378588	0.0291362	0.0111039	0.0371446	0.378084	3.89942	0.0335253	0.9598339	1.040166	0.02834	0.175886	0.581468	1.71978	5.6855	35.2858	2.576642	1.083694	38.77099	0.0890284	0.0568479	0.0169004	0.0477919	0.0142044	0.0226377	0.003411	0.0435111	0.021811	0.038619	0.0908281	0.0605989	0.0971582	0.00637746	0.0186141	0.0166722	0.0272424	0.0209658	0.00799014	0.0267285	0.272061	0.520083	0.479917	1.389702
1368	-36.52077	-52.38953	15.86876	0.0770413	0.00265481	0.00419902	0.00901718	0.0221619	0.0189417	0.0206583	0.022607	0.0173831	0.154165	0.174309	0.013423	0.143649	0.00495349	0.0347868	0.118398	0.0666105	0.10671	0.0876332	0.179672	0.040876	1.98195	0.672684	0.8660196	1.13398	0.094424	0.316333	0.69832	1.43201	3.16122	10.5905	1.706414	1.309417	0.9821083	0.0583713	0.00201145	0.00318144	0.00683198	0.0167912	0.0143514	0.015652	0.0171284	0.0131706	0.116805	0.132067	0.0101701	0.108837	0.00375307	0.0263567	0.0897054	0.0504683	0.0808498	0.0663964	0.136131	0.0309702	0.56699	0.43301	1.319849
1404	-26.53209	-45.83886	19.30676	0.160812	0.00100408	0.00190039	0.0115987	0.0155652	0.00758741	0.0128554	0.0180588	0.0495361	0.0335989	0.035803	0.0444814	0.0233838	0.00121524	0.0746951	0.0697809	0.0443118	0.0278752	0.0916282	0.00727245	0.0532242	0.542232	1.15259	1.343528	0.6564721	0.202711	0.459158	0.784402	1.27486	2.1779	4.93313	1.153999	0.4886181	0.1568158	0.204547	0.00127714	0.00241722	0.014753	0.0197983	0.00965088	0.0163515	0.0229701	0.063008	0.0427364	0.04554	0.0565786	0.0297432	0.00154574	0.0950092	0.0887585	0.0563628	0.0354562	0.116547	0.00925026	0.067699	0.328236	0.671764	0.7861885
1440	-26.55652	-47.38033	20.82382	0.188074	0.00440454	0.0470297	0.0916004	0.0294519	0.0133667	0.0414056	0.094442	0.0214666	0.110688	0.0347862	0.0759687	0.0189404	0.00162077	0.110477	0.207876	0.0302782	0.134604	0.24251	0.000964457	0.152339	0.169334	1.27689	1.886194	0.1138056	0.663087	0.818426	0.939401	1.06451	1.22186	1.5081	0.2970719	0.06033611	0.04420493	0.113826	0.00266571	0.0284633	0.0554383	0.0178249	0.00808976	0.0250595	0.0571581	0.012992	0.0669904	0.0210533	0.0459778	0.0114631	0.000980923	0.066863	0.12581	0.018325	0.0814649	0.146772	0.000583709	0.0921984	0.0569028	0.943097	1.652293
1476	-35.4715	-54.29901	18.82751	0.0353129	0.00218212	0.00457705	0.0129318	0.0224643	0.0708943	0.0130639	0.0225137	0.0398812	0.0608145	0.0355063	0.015923	0.0240539	0.00111757	0.0298612	0.119655	0.0679879	0.00521903	0.0364272	0.00123717	0.0333856	1.53835	0.82055	1.763936	0.2360641	0.111619	0.343226	0.716324	1.39602	2.91353	8.95903	1.585446	0.133828	0.6249272	0.0539121	0.00333143	0.00698775	0.0197429	0.0342961	0.108234	0.0199445	0.0343715	0.0608864	0.0928451	0.0542072	0.0243096	0.036723	0.00170619	0.045589	0.182677	0.103797	0.00796786	0.0556133	0.00188878	0.0509696	0.118032	0.881968	0.6550099
1512	-26.97512	-46.21911	19.24399	0.205114	0.00430105	0.0732068	0.0128944	0.0866012	0.0115056	0.0833011	0.023059	0.0458433	0.0318935	0.00516471	0.0496551	0.0378265	0.00585798	0.0518645	0.0311179	0.0106705	0.0515139	0.129514	0.0140082	0.0452549	0.157526	1.28082	0.7402612	1.259739	0.664383	0.819206	0.939681	1.06419	1.22069	1.50516	0.2956601	1.701749	0.04099589	0.203049	0.00425775	0.0724699	0.0127646	0.0857295	0.0113898	0.0824627	0.0228269	0.0453818	0.0315724	0.00511273	0.0491553	0.0374458	0.00579902	0.0513425	0.0308047	0.0105631	0.0509954	0.128211	0.0138672	0.0447994	0.629869	0.370131	1.010168
1548	-36.99401	-52.27995	15.28593	0.121943	0.00504375	0.0171474	0.00706793	0.0127031	0.0286732	0.00658348	0.00413394	0.00387203	0.113867	0.028611	0.041154	0.0374446	0.0112194	0.00798073	0.0139084	0.0134813	0.0154706	0.0761689	0.0246732	0.0255705	0.0202779	1.32657	0.1238293	1.876171	0.154774	0.402544	0.752851	1.32828	2.4842	6.46103	1.349094	15.15127	0.005095316	0.197729	0.00817838	0.0278044	0.0114606	0.0205979	0.0464933	0.010675	0.00670314	0.00627845	0.184634	0.0463924	0.0667308	0.060716	0.0181921	0.0129407	0.0225524	0.0218597	0.0250855	0.123507	0.0400073	0.0414622	0.938085	0.0619147	0.6167172
1584	-38.69846	-50.39703	11.69857	0.119999	0.00946736	0.011712	0.0367879	0.130927	0.01831	0.0520449	0.0362253	0.0164721	0.147065	0.298977	0.0504435	0.00285852	0.04454	0.0135989	0.159025	0.0391151	0.0964598	0.314836	0.0435226	0.0720451	0.0311795	1.32294	0.02819036	1.97181	0.245009	0.50362	0.807349	1.23862	1.98562	4.08148	1.016966	69.94624	0.007856101	0.0699935	0.00552215	0.0068314	0.0214578	0.0763678	0.0106799	0.0303569	0.0211296	0.00960787	0.0857808	0.174388	0.0294228	0.00166733	0.0259794	0.007932	0.0927566	0.0228152	0.0562634	0.183639	0.025386	0.0420227	0.985905	0.0140952	1.714433
1620	-29.11006	-47.18244	18.07238	0.172125	0.0439621	0.0207335	0.0733336	0.0848355	0.0354551	0.0043432	0.0535052	0.0431628	0.11919	0.111334	0.0475014	0.0434524	0.00688418	0.011765	0.0620451	0.1065	0.0449922	0.113277	0.00938682	0.0990074	0.0675582	1.31081	0.5498256	1.450174	0.384191	0.627167	0.864544	1.15668	1.59447	2.60287	0.691698	2.637517	0.01717971	0.131716	0.0336413	0.015866	0.0561173	0.0649189	0.0271314	0.00332356	0.0409439	0.0330296	0.0912081	0.0851966	0.0363497	0.0332512	0.005268	0.00900299	0.047479	0.0814974	0.0344296	0.0866833	0.0071831	0.0757637	0.725087	0.274913	1.306792
1656	-48.85915	-61.75068	12.89154	0.233295	0.101073	0.0327423	0.219405	0.204498	0.252236	0.00148253	0.0195558	0.00064985	0.0502213	0.0663737	0.00637833	0.146794	0.341927	0.0868267	0.114033	0.0382889	0.0643066	0.0929398	0.0166929	0.0934634	2.36061	0.546464	0.4294611	1.570539	0.0792737	0.290471	0.679983	1.47063	3.44269	12.6145	1.832871	3.656999	1.439931	0.10686	0.0462963	0.0149975	0.100498	0.0936696	0.115536	0.000679068	0.00895744	0.000297662	0.0230037	0.0304022	0.00292157	0.0672386	0.156619	0.0397707	0.0522325	0.0175381	0.0294554	0.0425707	0.00764614	0.0428106	0.785269	0.214731	2.183185
1692	-36.90562	-51.97435	15.06873	0.304926	0.178441	0.0250732	0.220162	0.0107287	0.0915677	0.381083	0.0450849	0.0372063	0.0169317	0.17282	0.300548	0.377368	0.201904	0.390981	0.00969043	0.390597	0.542594	0.114044	0.0341481	0.00649184	1.11796	0.960679	1.466758	0.5332419	0.506441	0.717626	0.90166	1.10907	1.39348	1.97456	0.4919381	0.3635514	0.3879067	0.0791524	0.0463196	0.00650848	0.0571494	0.00278495	0.0237691	0.0989211	0.0117031	0.00965798	0.0043951	0.0448604	0.078016	0.0979568	0.0524101	0.10149	0.00251543	0.101391	0.140846	0.0296035	0.00886413	0.00168514	0.266621	0.733379	3.852391
1728	-33.72297	-50.94898	17.22602	0.0073406	0.0262033	0.018736	0.00406515	0.0177948	0.003749	0.0584693	0.0255121	0.0101572	0.0313169	0.00790607	0.0404468	0.0756167	0.0511703	0.0359265	0.000959391	0.0468309	0.0261655	0.0186036	0.00555252	0.00181921	2.91431	0.361897	1.102958	0.8970421	0.599088	0.7789	0.925005	1.08107	1.28386	1.6692	0.3704618	0.8133058	2.684288	0.0142718	0.0509452	0.0364272	0.0079036	0.0345973	0.00728893	0.113678	0.0496014	0.0197479	0.0608873	0.0153712	0.0786379	0.147016	0.099487	0.0698495	0.00186528	0.0910502	0.0508719	0.0361697	0.0107954	0.00353696	0.448521	0.551479	0.5143419
1764	-29.08799	-48.05619	18.9682	0.168275	0.100955	0.0315282	0.0194253	0.0703813	0.0613473	0.0330576	0.0097086	0.00894715	0.0056819	0.069928	0.0442874	0.0724135	0.0967978	0.0346936	0.324033	0.129677	0.0379025	0.0234053	0.0298288	0.0517026	1.13791	0.954029	1.534821	0.4651789	0.456539	0.682223	0.88754	1.12671	1.4658	2.19039	0.5669444	0.3030835	0.397581	0.118172	0.0708967	0.022141	0.0136416	0.0494259	0.0430817	0.023215	0.00681795	0.00628322	0.00399017	0.0491076	0.0311012	0.050853	0.0679771	0.0243639	0.227555	0.0910667	0.0266173	0.0164366	0.0209475	0.0363086	0.232589	0.767411	1.423976
1800	-32.32694	-49.03952	16.71258	0.0896274	0.111042	0.0707189	0.000915242	0.118917	0.0509955	0.0279218	0.0627566	0.0109434	0.130931	0.0532489	0.0476506	0.603569	0.0906075	0.232398	0.208954	0.343346	0.125009	0.0908289	0.0846943	0.0516095	1.43108	0.856305	1.22298	0.7770199	0.758086	0.873652	0.958735	1.04304	1.14462	1.31911	0.2002599	0.6353496	0.5570774	0.0343837	0.042599	0.0271298	0.000351114	0.04562	0.0195633	0.0107116	0.0240752	0.0041982	0.0502291	0.0204278	0.0182801	0.231546	0.0347597	0.0891544	0.0801609	0.131718	0.0479572	0.0348446	0.0324912	0.0197989	0.38851	0.61149	2.606685
1836	-33.37549	-47.61601	14.24052	0.0384551	0.00189345	0.00992699	4.29455e-05	0.0622142	0.00852792	0.0072005	0.0155582	0.00341521	0.014538	0.00345746	0.0141631	0.0566657	0.00327976	0.00350464	0.0396467	0.0205142	0.0630351	0.0109697	0.0390082	0.00322851	3.11628	0.294575	0.5236945	1.476305	0.106371	0.335258	0.711094	1.40628	2.98278	9.40105	1.620268	2.81902	3.526297	0.0917246	0.00451632	0.0236782	0.000102435	0.148396	0.0203411	0.0171749	0.0371101	0.00814608	0.0346766	0.00824685	0.0337824	0.135161	0.007823	0.00835939	0.0945668	0.0489313	0.150354	0.0261653	0.0930438	0.00770076	0.738153	0.261847	0.4192458
1872	-29.28892	-47.48126	18.19234	0.0364163	0.0197697	0.0586361	0.000305848	0.0185704	0.00866248	0.00419839	0.0680942	0.0116338	3.35536e-05	0.00712388	0.0472878	0.0350595	0.00117703	0.017332	0.0193582	0.0351549	0.0403375	0.0189964	0.0531636	0.0289381	1.46376	0.845415	1.249463	0.7505373	0.165675	0.416131	0.760688	1.3146	2.40309	6.03591	1.299881	0.6006881	0.5771355	0.0686777	0.0372837	0.110582	0.000576801	0.035022	0.0163366	0.00791775	0.128419	0.0219403	6.32789e-05	0.013435	0.0891803	0.0661188	0.00221977	0.0326864	0.0365078	0.0662987	0.0760726	0.0358254	0.100261	0.0545745	0.375269	0.624731	0.5302497
1908	-34.4905	-51.16164	16.67114	0.0774739	0.171047	0.183045	0.0186374	0.0880652	0.0179363	0.121958	0.0681103	0.0343296	4.74316e-05	0.345684	0.114779	0.0140539	0.00373233	0.351692	0.00557767	0.00233409	0.0145471	0.151757	0.190563	0.0876099	0.747236	1.08425	0.7112436	1.288756	0.38674	0.629192	0.865414	1.15552	1.58934	2.58572	0.6869177	1.811976	0.2297233	0.0375543	0.0829126	0.0887283	0.00903421	0.0426884	0.00869438	0.0591172	0.0330155	0.0166408	2.29918e-05	0.167565	0.0556375	0.00681243	0.00180919	0.170478	0.0027037	0.00113141	0.00705151	0.0735622	0.0923727	0.0424676	0.644378	0.355622	2.06298
1944	-27.89719	-45.45526	17.55807	0.0200396	0.156428	0.0212058	0.163401	0.0670539	0.00928421	0.0317137	0.0533424	0.100678	0.00450295	0.200022	0.0767054	0.00274615	0.00991989	0.184325	0.0144052	0.0228463	0.105233	0.175375	0.00396689	0.131827	2.27022	0.576595	1.240223	0.7597769	0.812345	0.903608	0.968873	1.03213	1.10667	1.231	0.1502756	0.612613	1.312427	0.012887	0.100595	0.013637	0.10508	0.0431209	0.00597047	0.0203944	0.0343033	0.0647438	0.00289575	0.12863	0.0493275	0.00176599	0.00637926	0.118535	0.00926366	0.014692	0.0676732	0.11278	0.00255102	0.0847752	0.379888	0.620112	1.555022
1980	-36.45064	-50.41792	13.96728	0.000209413	0.0518238	0.0114226	0.107938	0.0277302	0.0411648	0.0610976	0.0401173	0.0143872	0.0336527	0.144519	0.0326029	0.00741307	0.0190632	0.0766728	0.0125106	0.0253271	0.0761915	0.0510733	0.0564311	0.0197997	3.39741	0.200863	0.7817819	1.218218	0.0896694	0.308462	0.692852	1.44331	3.24189	11.1521	1.743772	1.558258	5.638026	0.000229834	0.0568775	0.0125365	0.118464	0.0304343	0.0451791	0.0670557	0.0440294	0.0157901	0.0369344	0.158612	0.0357823	0.00813597	0.0209222	0.0841497	0.0137306	0.0277969	0.0836215	0.0560538	0.0619341	0.0217305	0.609109	0.390891	0.9111478
2016	-32.08602	-49.7492	17.66318	0.0102505	0.189747	0.0582242	0.0492561	0.049976	0.137382	0.00197451	0.0161271	0.0375848	0.0602219	0.151762	0.00643847	0.000622554	0.0529458	0.115963	0.0716325	0.138419	0.121584	0.0285658	0.0190625	0.0334786	1.20464	0.931787	0.6779354	1.322065	0.798233	0.895918	0.966293	1.03488	1.11617	1.25277	0.162947	1.950134	0.4309418	0.00758614	0.140427	0.0430902	0.0364531	0.0369859	0.101672	0.00146128	0.0119352	0.0278155	0.0445686	0.112315	0.00476493	0.000460735	0.0391837	0.0858207	0.0530133	0.10244	0.0899812	0.0211408	0.0141076	0.0247766	0.661032	0.338968	1.351218
2052	-34.43906	-52.02591	17.58685	0.0325479	0.119749	0.070835	0.00790113	0.0877643	0.11033	0.0234682	0.0620493	0.0309748	0.00323632	0.0937327	0.0188249	0.0312602	0.0273044	0.0446461	0.0304836	0.0489246	0.096431	0.0152388	0.00396478	0.00754416	2.02565	0.658115	1.195056	0.8049441	0.253157	0.511719	0.811378	1.23247	1.9542	3.95012	0.9933137	0.6735619	1.025988	0.0336513	0.123809	0.0732364	0.00816898	0.0907395	0.11407	0.0242638	0.0641528	0.0320249	0.00334603	0.0969102	0.0194631	0.03232	0.02823	0.0461596	0.031517	0.0505832	0.0997	0.0157554	0.00409919	0.00779991	0.402472	0.597528	0.9672115
2088	-29.41935	-45.29144	15.87209	0.106211	0.335902	0.0166795	0.172463	0.07069	0.00881032	0.00199444	0.129129	0.131059	0.0363039	0.0903836	0.0664808	0.127009	0.0807454	0.0218704	0.286943	0.0482249	0.127031	0.0134635	0.0130654	0.176619	2.13423	0.621923	0.7517666	1.248233	0.706614	0.844201	0.948533	1.05426	1.18455	1.4152	0.2511008	1.6604	1.143888	0.0515319	0.162974	0.00809262	0.0836762	0.0342976	0.00427462	0.000967668	0.0626511	0.0635877	0.017614	0.0438526	0.0322554	0.0616225	0.0391763	0.0106111	0.13922	0.0233979	0.061633	0.00653227	0.00633911	0.0856927	0.624117	0.375883	2.061078
2124	-41.50855	-52.65253	11.14398	0.101668	0.270154	0.040275	0.0136724	0.00475641	0.251213	0.0357262	0.0531631	0.0197487	0.0845109	0.119952	0.274456	0.115198	0.027694	0.000954327	0.0440946	0.0730026	0.0241099	0.0717617	0.0199071	0.502605	3.26917	0.24361	0.3014147	1.698585	0.10348	0.330783	0.708119	1.41219	3.02313	9.66367	1.64019	5.635376	4.47323	0.0473177	0.125733	0.0187446	0.00636334	0.0022137	0.116918	0.0166275	0.0247429	0.00919134	0.0393326	0.0558273	0.127736	0.053615	0.0128892	0.000444158	0.0205223	0.0339765	0.0112211	0.0333989	0.00926505	0.23392	0.849293	0.150707	2.148622
2160	-32.94223	-51.51477	18.57255	0.10553	0.0469217	0.00511248	0.00460182	0.00784092	0.025275	0.057267	0.0074154	0.0622806	0.0417638	0.056949	0.0798246	0.029539	0.0426778	0.00364702	0.0244137	0.0888184	0.0385929	0.0725846	0.00348818	0.171854	1.53051	0.823162	1.592783	0.4072168	0.1825	0.43623	0.771966	1.29539	2.29237	5.47946	1.229945	0.2556637	0.6197699	0.108081	0.0480559	0.00523606	0.00471306	0.00803045	0.0258859	0.0586513	0.00759465	0.0637861	0.0427734	0.0583256	0.0817541	0.0302531	0.0437094	0.00373517	0.0250039	0.0909654	0.0395258	0.0743392	0.00357249	0.176008	0.203608	0.796392	0.9763982
2196	-31.94963	-48.8266	16.87697	0.15352	0.0798144	0.00306236	0.037896	0.0378365	0.00094397	0.0178889	0.0313234	0.00107397	0.0169311	0.0354687	0.113618	0.0848396	0.0512953	0.00803772	0.0577586	0.00494618	0.00194866	0.0276859	0.00752887	0.121188	2.1257	0.624768	1.230683	0.7693173	0.0907842	0.310327	0.694156	1.4406	3.22241	11.0151	1.734837	0.6251143	1.134125	0.171607	0.0892173	0.00342313	0.0423605	0.0422941	0.00105518	0.0199964	0.0350136	0.00120049	0.0189258	0.0396472	0.127003	0.0948345	0.0573384	0.00898465	0.0645632	0.00552889	0.00217823	0.0309475	0.00841585	0.135465	0.384659	0.615341	0.8946065
2232	-33.01115	-49.24624	16.23509	0.0312978	0.0643298	0.00521247	0.0420977	0.0982371	0.00102309	0.00995769	0.027913	0.00205359	0.0158368	0.101627	0.107258	0.0294286	0.0261073	0.0637896	0.0317673	0.00175119	0.0202278	0.127813	0.0316475	0.0123902	2.37489	0.541704	0.7290889	1.270911	0.216239	0.473855	0.79215	1.26239	2.11035	4.62451	1.107286	1.74315	1.461368	0.0367446	0.0755252	0.00611959	0.049424	0.115333	0.00120114	0.0116906	0.0327708	0.00241098	0.0185929	0.119313	0.125925	0.0345501	0.0306508	0.074891	0.0372957	0.00205595	0.0237481	0.150056	0.0371551	0.0145465	0.635456	0.364544	0.8517665
2268	-39.45535	-55.77479	16.31944	0.098802	0.0113185	0.0095525	0.0302164	0.35658	0.00710167	0.0316957	0.00252141	0.0635606	0.110609	0.00597699	0.173972	0.0444231	0.137955	0.0192112	0.0568883	0.000906309	0.0759288	0.292229	0.0230517	0.0983899	1.16097	0.946343	0.5530512	1.446949	0.333059	0.584968	0.845959	1.18209	1.70949	3.00247	0.7949681	2.616302	0.4089331	0.0598477	0.00685602	0.00578627	0.0183031	0.215992	0.00430172	0.0191991	0.0015273	0.0385008	0.0669998	0.00362046	0.105381	0.0269086	0.083564	0.0116369	0.0344592	0.000548982	0.0459927	0.177013	0.0139632	0.0595981	0.723474	0.276526	1.65089
2304	-30.99786	-48.07632	17.07845	0.261674	0.110883	0.0423077	0.102408	0.0535224	0.00971086	0.00230635	0.0308875	0.0299383	0.0118873	0.0294375	0.0490672	0.0050085	0.0928318	0.0199281	0.280039	0.00786508	0.032649	0.163838	0.0888759	0.321122	0.0941638	1.30195	0.6787514	1.321249	0.133939	0.375137	0.73647	1.35783	2.66569	7.4661	1.453638	1.946587	0.02410849	0.149854	0.0635001	0.0242286	0.0586467	0.030651	0.00556118	0.00132079	0.0176886	0.0171449	0.00680757	0.0168582	0.0280996	0.00286825	0.0531626	0.0114123	0.160372	0.00450415	0.0186973	0.0938263	0.0508971	0.183899	0.660624	0.339376	1.746187
2340	-31.07862	-47.09001	16.01139	0.187844	0.177121	0.00958687	0.0692339	0.0374045	0.0335707	0.0182752	0.0495006	0.0351854	0.00843483	0.0374649	0.0777361	0.00800341	0.200399	0.0324132	0.0657626	0.0514109	0.00316754	0.64231	0.112041	0.0281601	2.53067	0.489776	1.221793	0.778207	0.289817	0.546608	0.828247	1.20737	1.82946	3.45045	0.8955252	0.6369385	1.722331	0.0996505	0.0939624	0.0050858	0.0367284	0.019843	0.0178092	0.00969496	0.0262599	0.0186658	0.00447465	0.019875	0.0412387	0.00424578	0.106311	0.0171951	0.0348869	0.0272733	0.00168037	0.340743	0.0594373	0.0149389	0.389104	0.610896	1.885025
2376	-32.24966	-48.48168	16.23202	0.0867318	0.0386444	0.000310723	0.0101636	0.0755752	0.0258256	0.0117211	0.0343272	0.0185613	0.00479789	0.00423079	0.078996	0.100949	0.0698307	0.0480192	0.0786327	0.00199921	0.0908968	0.0754134	0.0541025	0.0124092	0.604016	1.13199	0.4417303	1.55827	0.0687923	0.27106	0.665467	1.5027	3.68922	14.5365	1.935413	3.52765	0.1778618	0.0940551	0.0419074	0.000336959	0.0110218	0.0819565	0.0280062	0.0127108	0.0372256	0.0201285	0.00520301	0.00458802	0.0856661	0.109473	0.075727	0.0520737	0.0852721	0.00216802	0.0985718	0.081781	0.0586707	0.013457	0.779135	0.220865	0.9221381
2412	-26.98589	-45.42333	18.43744	0.0247718	0.0504158	0.0059135	0.0101447	0.022723	0.00137572	0.00192589	0.0301948	0.0346942	0.00955716	0.112961	0.0499847	0.0120074	0.0345957	0.00488654	0.192564	0.007378	0.0663619	0.0279753	0.000428847	0.019079	0.131492	1.2895	0.8659294	1.134071	0.0999282	0.325196	0.704366	1.41972	3.07507	10.0072	1.665447	1.309657	0.03399025	0.0344083	0.0700278	0.00821389	0.0140911	0.0315624	0.00191088	0.00267507	0.0419407	0.0481905	0.013275	0.156903	0.0694291	0.0166784	0.0480536	0.00678743	0.267473	0.0102481	0.0921771	0.0388579	0.000595671	0.0265009	0.567035	0.432965	0.7199387
2448	-27.7316	-46.21195	18.48035	0.167271	0.338279	0.0310848	0.030515	0.123824	0.00260703	0.015269	0.172648	0.024333	0.0301244	0.102033	0.0564312	0.035249	0.0750029	0.0504008	0.140992	0.0406674	0.223909	0.255474	0.00923796	0.059916	0.603193	1.13227	1.143264	0.8567363	0.912846	0.956502	0.986221	1.01397	1.04548	1.09548	0.0659356	0.7493777	0.1775766	0.0842561	0.170395	0.0156577	0.0153707	0.0623714	0.00131318	0.00769116	0.0869645	0.0122568	0.015174	0.0513952	0.0284249	0.0177553	0.0377797	0.0253874	0.0710192	0.0204846	0.112785	0.128685	0.00465325	0.0301803	0.428368	0.571632	1.98527
2484	-31.94646	-50.28572	18.33926	0.124778	0.126383	0.00481173	0.0596724	0.0171989	0.0301041	0.0367823	0.0825874	0.0105472	0.0771782	0.0264371	0.0266117	0.042931	0.0245954	0.00908784	0.145553	0.0543451	0.0916051	0.283554	0.0375875	0.0601328	0.432629	1.18912	0.599394	1.400606	0.939713	0.970129	0.990583	1.00951	1.03079	1.06416	0.04496123	2.336703	0.1212738	0.0909143	0.0920833	0.00350586	0.0434776	0.0125312	0.021934	0.0267998	0.0601736	0.00768476	0.0562325	0.0192622	0.0193894	0.0312798	0.0179203	0.00662145	0.10605	0.0395962	0.066744	0.206599	0.0273865	0.0438131	0.700303	0.299697	1.372484
2520	-30.77334	-47.77611	17.00276	0.0680457	0.15447	0.0357083	0.0264381	0.0158874	0.110208	0.0512788	0.286954	0.141182	0.0538761	0.416072	0.0692327	0.13928	0.126195	0.0252521	0.00794023	0.282554	0.077265	0.0534612	0.0140892	0.157435	2.05814	0.647288	1.370757	0.6292426	0.930211	0.965333	0.989053	1.01107	1.03591	1.07502	0.05230941	0.4590473	1.059878	0.029421	0.0667886	0.0154392	0.0114311	0.00686927	0.0476508	0.0221715	0.124071	0.0610432	0.0232945	0.179897	0.0299343	0.0602209	0.0545633	0.0109183	0.00343313	0.122168	0.0334072	0.0231151	0.00609176	0.0680704	0.314621	0.685379	2.312826
2556	-38.452	-55.59945	17.14746	0.00226991	0.00118905	0.0113995	0.0394284	0.0144225	0.00936292	0.017141	0.0163693	0.0593236	0.0103462	0.0323137	0.00539979	0.0230205	0.0325094	0.0160738	0.00103194	0.00386434	0.00601704	0.0706122	0.00346594	0.00519214	1.30129	0.89957	1.002262	0.9977376	0.0637129	0.261107	0.657746	1.52034	3.82985	15.6954	1.990875	0.9954854	0.4821896	0.00596163	0.00312288	0.0299395	0.103554	0.0378789	0.0245905	0.0450186	0.0429919	0.155806	0.0271731	0.0848679	0.0141819	0.0604603	0.0853819	0.0422157	0.00271026	0.0101492	0.015803	0.185454	0.00910285	0.0136365	0.498869	0.501131	0.3807531
2592	-34.48692	-50.59554	16.10862	0.123347	0.106349	0.0510445	0.0725894	0.0650712	0.00052416	0.0130214	0.0260708	0.00612787	0.131453	0.00138527	0.00269509	0.132854	0.011913	0.0199926	0.121618	0.0066967	0.0180106	0.161148	0.0484072	0.0384874	2.66004	0.446652	0.8872396	1.11276	0.271856	0.529816	0.820223	1.21918	1.88745	3.67842	0.9417857	1.254183	1.985173	0.106443	0.0917746	0.0440493	0.0626415	0.0561537	0.000452328	0.0112369	0.022498	0.00528809	0.113438	0.00119543	0.00232574	0.114647	0.0102804	0.0172527	0.104951	0.00577897	0.0155424	0.139064	0.0417734	0.033213	0.55638	0.44362	1.158806
2628	-28.90857	-46.10108	17.19251	0.0110777	0.14068	0.0206452	0.101433	0.0346856	0.000192433	0.00309321	0.00599005	0.0427822	0.0011471	0.0912871	0.00638901	0.131078	0.0317175	0.0218038	0.159742	0.00468328	0.206177	0.119219	0.0316023	0.0895465	2.55972	0.480092	1.344372	0.6556276	0.34961	0.59897	0.852225	1.1734	1.66953	2.86033	0.7598995	0.4876831	1.777243	0.00882703	0.112098	0.0164507	0.0808251	0.0276386	0.000153336	0.00246476	0.00477306	0.0340901	0.00091404	0.0727403	0.00509096	0.104447	0.0252735	0.0173739	0.127287	0.00373178	0.164288	0.094997	0.0251816	0.0713534	0.327814	0.672186	1.254972
2664	-33.44876	-47.97943	14.53066	0.00318683	0.239263	0.0202063	0.201963	0.0410555	0.00226411	0.0361456	0.0580172	0.0239981	0.0150325	0.134613	0.0499422	0.014868	0.27796	0.0784947	0.117493	0.0195592	0.0633417	0.0828954	0.014237	0.0728429	3.08892	0.303693	0.9286977	1.071302	0.138523	0.381345	0.740251	1.35089	2.6223	7.21903	1.429305	1.153553	3.390397	0.00203322	0.152652	0.0128918	0.128854	0.0261937	0.00144452	0.0230612	0.0370154	0.0153109	0.00959085	0.0858841	0.0318635	0.0094859	0.177341	0.0500802	0.0749612	0.0124789	0.0404125	0.0528879	0.00908334	0.0464743	0.535651	0.464349	1.56738
