Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
8496	-28.19742	-46.81566	18.61824	0.0388727	0.151768	0.0920735	0.044316	0.014198	0.00581758	0.0196269	0.192379	0.0448833	0.0402151	0.0309275	0.0262364	0.0252654	0.0639012	0.166115	0.0631061	0.235438	0.0497408	0.0515009	0.00177529	0.103207	1.48573	0.838089	1.375961	0.6240387	0.71712	0.850299	0.950665	1.05189	1.17606	1.39447	0.2404292	0.4535292	0.5909209	0.0266003	0.103854	0.0630051	0.0303251	0.00971554	0.00398092	0.0134305	0.131644	0.0307133	0.0275189	0.0211634	0.0179534	0.0172889	0.043727	0.113671	0.043183	0.161108	0.0340372	0.0352417	0.00121481	0.0706238	0.312019	0.687981	1.461365
8532	-33.42538	-49.74811	16.32273	0.0555823	0.251132	0.0045982	0.0101729	0.24326	0.0230071	0.0479102	0.046595	0.0248073	0.00354778	0.0324328	0.0523618	0.112567	0.184342	0.211723	0.0920468	0.1316	0.06726	0.0704255	0.00115253	0.0773419	1.5302	0.823267	0.5612188	1.438781	0.623556	0.794255	0.930656	1.07451	1.25904	1.60371	0.3415181	2.563672	0.619563	0.0318731	0.144009	0.00263679	0.00583351	0.139495	0.0131932	0.0274736	0.0267194	0.0142254	0.00203443	0.0185982	0.0300263	0.0645502	0.105709	0.12141	0.0527832	0.0754644	0.0385695	0.0403847	0.000660905	0.0443508	0.719391	0.280609	1.743865
8568	-29.85131	-47.42989	17.57857	0.079147	0.0274318	0.00508415	0.00547935	0.0447108	0.0221894	0.00247942	0.0454115	0.140254	0.092375	0.0222464	0.00897815	0.0104909	0.149749	0.0202457	0.0324454	0.11232	0.0503602	0.00059333	0.010746	0.011667	2.41196	0.529348	1.370921	0.629079	0.25701	0.515503	0.813245	1.22964	1.93985	3.8909	0.9823898	0.4588732	1.518823	0.0884913	0.0306704	0.00568439	0.00612626	0.0499895	0.0248091	0.00277214	0.0507729	0.156813	0.103281	0.0248728	0.0100381	0.0117294	0.167429	0.022636	0.0362759	0.12558	0.0563058	0.000663381	0.0120147	0.0130445	0.314539	0.685461	0.8944044
8604	-32.34944	-48.35688	16.00743	0.0179845	0.0595998	0.00515173	0.0224068	0.0262846	0.0024565	0.0120172	0.0354156	0.00569773	0.0134005	0.0165992	0.00164741	0.0792625	0.0463042	0.0426231	0.00548249	0.00578777	0.0710433	0.00105716	0.0253558	0.00745624	1.87713	0.707625	0.4304491	1.569551	0.213762	0.4712	0.790762	1.2646	2.12224	4.67811	1.115619	3.64631	0.8842374	0.035752	0.118481	0.0102413	0.0445433	0.0522522	0.00488337	0.0238894	0.0704039	0.0113267	0.0266394	0.0329981	0.00327495	0.157569	0.0920499	0.084732	0.0108988	0.0115057	0.14123	0.00210156	0.0504058	0.0148225	0.784775	0.215225	0.5030341
8640	-33.44217	-45.84599	12.40382	0.002338	0.147403	0.0307708	0.0642786	0.0889502	0.006915	0.0180653	0.0512308	0.0186495	0.0195813	0.187748	0.155024	0.150472	0.0654257	0.300717	0.0101634	0.000230351	0.245239	0.0157796	0.00416585	0.104024	3.55444	0.148521	0.5868486	1.413151	0.154175	0.401784	0.752407	1.32907	2.4889	6.48612	1.351896	2.408034	7.977415	0.00138575	0.087367	0.0182381	0.0380985	0.0527215	0.00409858	0.0107075	0.0303649	0.0110537	0.011606	0.11128	0.0918839	0.0891858	0.0387783	0.178238	0.00602395	0.000136531	0.145355	0.00935268	0.00246913	0.0616559	0.706576	0.293424	1.687171
8676	-29.52133	-44.18548	14.66415	0.0443372	0.197398	0.104306	0.0326267	0.148854	0.0290936	0.00215579	0.207255	0.0552227	0.0147211	0.0675013	0.0840807	0.138639	0.0213705	0.079442	0.0337916	0.00525506	0.0773203	0.00425698	0.0145352	0.124848	3.43368	0.188775	1.150386	0.8496139	0.237337	0.495865	0.80345	1.24463	2.01668	4.21342	1.039972	0.7385467	6.063085	0.0298163	0.132748	0.0701445	0.0219411	0.100103	0.0195651	0.00144975	0.139377	0.0371367	0.00989977	0.0453939	0.0565434	0.0932335	0.0143715	0.0534239	0.0227245	0.00353397	0.0519971	0.00286278	0.00977478	0.0839592	0.424807	0.575193	1.487012
8712	-26.21862	-43.70136	17.48274	0.0358029	0.108544	0.0122715	0.0243144	0.0843335	0.0989437	0.0059903	0.0763129	0.0406197	0.142772	0.093729	0.0359945	0.213015	0.00855867	0.0919843	0.00706843	0.00124715	0.199339	0.0120877	0.0461887	0.226535	1.67861	0.773798	1.108318	0.891682	0.464202	0.687784	0.889791	1.12386	1.45394	2.15423	0.5549088	0.8045363	0.7231024	0.0228677	0.0693283	0.00783796	0.0155299	0.0538648	0.0631965	0.00382607	0.0487419	0.0259443	0.0911904	0.0598658	0.0229901	0.136055	0.00546652	0.0587514	0.00451469	0.000796568	0.12732	0.00772054	0.0295013	0.14469	0.445841	0.554159	1.565652
8748	-29.995	-46.69717	16.70217	0.0168414	0.00645092	0.00798467	0.0229966	0.0103939	0.00795902	0.0052394	0.0218072	0.0185625	0.00229134	0.0116327	0.0286085	0.0120193	0.01974	0.0745891	0.0258847	0.032062	0.00143231	0.0442295	0.0319448	0.00817229	0.307906	1.2307	0.3845307	1.615469	0.0824466	0.296084	0.684055	1.46187	3.37742	12.1291	1.804494	4.201145	0.08339596	0.0409924	0.0157017	0.0194349	0.0559743	0.025299	0.0193725	0.0127528	0.0530792	0.0451815	0.00557719	0.0283144	0.0696337	0.0292553	0.0480478	0.181552	0.0630041	0.0780396	0.00348628	0.107656	0.0777544	0.0198915	0.807735	0.192265	0.4108422
8784	-26.92617	-45.27059	18.34442	0.0180248	0.132955	0.0207608	0.0130802	0.0476568	0.00434103	0.0491022	0.0116314	0.0390366	0.0252806	0.054231	0.0219661	0.00121595	0.0049835	0.198464	0.118408	0.00373358	0.0095906	0.17675	0.213716	0.246162	1.51314	0.828954	1.214423	0.7855767	0.704137	0.842756	0.948026	1.05482	1.18658	1.42018	0.2536402	0.6468723	0.6084526	0.0127737	0.0942213	0.0147126	0.00926957	0.0337731	0.00307637	0.0347974	0.00824285	0.0276641	0.0179157	0.0384321	0.0155668	0.000861708	0.00353167	0.140646	0.0839124	0.00264589	0.00679659	0.125258	0.151455	0.174448	0.392788	0.607212	1.411089
8820	-26.74279	-44.43988	17.69709	0.0656352	0.0456093	0.0166438	0.0068719	0.149336	0.0741055	0.00671958	0.0441543	0.00286989	0.00110079	0.0533553	0.0329169	0.238848	0.0041394	0.0161882	0.0442535	0.0104027	0.0401865	0.127785	0.0856516	0.00371534	1.35568	0.881441	0.8944651	1.105535	0.320437	0.574049	0.841001	1.18906	1.74201	3.12074	0.822903	1.235973	0.5126752	0.0613133	0.042606	0.0155478	0.0064194	0.139502	0.0692258	0.00627711	0.0412469	0.00268092	0.00102831	0.049842	0.0307494	0.223121	0.00386683	0.0151223	0.0413395	0.00971769	0.0375403	0.119371	0.0800116	0.0034707	0.552767	0.447233	1.070489
8856	-39.80127	-53.92502	14.12375	0.0345464	0.0588893	0.0876539	0.0131683	0.00269585	0.0171424	0.00869884	0.219786	0.0919602	0.00854901	0.138113	0.00976256	0.0394618	0.0289239	0.00685629	0.180114	0.0190902	0.0308874	0.0151892	0.035175	0.0953588	3.04012	0.31996	1.203726	0.7962736	0.0158697	0.13256	0.532364	1.87841	7.54376	63.0134	2.995925	0.6615072	3.167189	0.0302502	0.0515658	0.0767532	0.0115307	0.0023606	0.0150105	0.00761704	0.192453	0.080524	0.00748585	0.120938	0.00854848	0.0345543	0.0253269	0.00600364	0.157715	0.0167162	0.0270462	0.0133003	0.0308006	0.0834999	0.398137	0.601863	1.142023
8892	-35.52643	-49.28944	13.76301	0.0314752	0.116145	0.029897	0.0141404	0.0347744	0.0405011	0.0763772	0.0211002	0.028398	0.0412738	0.164907	0.116211	0.0208012	0.0341584	0.0374108	0.0916032	0.011211	0.1694	0.019837	0.00199868	0.195941	3.57991	0.140031	0.8679496	1.13205	0.215602	0.473174	0.791794	1.26295	2.11339	4.63818	1.10942	1.304281	8.521691	0.0242572	0.0895103	0.0230409	0.0108977	0.0267998	0.0312132	0.0588621	0.0162614	0.0218857	0.0318087	0.12709	0.0895608	0.016031	0.0263251	0.0288316	0.0705964	0.00864002	0.130553	0.0152879	0.00154034	0.151007	0.566025	0.433975	1.297562
8928	-30.90744	-47.4688	16.56135	0.013424	0.052652	0.0314907	0.0159128	0.0187009	0.00805359	0.0223018	0.00160568	0.0125962	0.00136914	0.0734644	0.0245147	0.0467937	0.0834365	0.0461721	0.108813	0.0120087	0.0632759	0.0788668	0.00202285	0.0309622	2.02601	0.657996	0.9938622	1.006138	0.0816383	0.294665	0.68303	1.46406	3.39369	12.2492	1.811618	1.012351	1.026355	0.017936	0.0703492	0.0420752	0.0212614	0.0249866	0.0107605	0.0297979	0.00214537	0.01683	0.00182933	0.098157	0.0327545	0.0625219	0.111481	0.0616913	0.145387	0.0160451	0.084544	0.105375	0.00270276	0.041369	0.503069	0.496931	0.7484376
8964	-33.68819	-49.59784	15.90966	0.0204834	0.0171419	0.0163462	0.00453082	0.0144418	0.0011524	0.00136068	0.0031765	0.0186886	0.000295228	0.0204237	0.0323767	4.25554e-05	0.00240169	0.00154095	0.0268394	0.0225405	0.00675816	0.0102293	0.00112307	0.000856712	1.94043	0.686523	0.6183299	1.38167	0.122963	0.359817	0.726952	1.37561	2.77919	8.1325	1.515457	2.234519	0.942154	0.0919566	0.0769556	0.0733835	0.0203404	0.0648341	0.00517349	0.00610854	0.0142604	0.0838996	0.00132538	0.091689	0.14535	0.000191046	0.010782	0.00691784	0.120491	0.101192	0.0303397	0.0459228	0.00504184	0.00384606	0.690835	0.309165	0.2227502
9000	-27.67652	-45.45076	17.77423	0.0931376	0.099103	0.0169221	0.0067675	0.0431212	0.000680711	0.0054645	0.0543905	0.0632137	0.00278019	0.0476964	0.106715	0.148154	0.00629659	0.00318454	0.0834709	0.068536	0.0576899	0.0959559	0.0321985	0.00131532	0.999087	1.0003	0.773698	1.226302	0.309568	0.564469	0.836597	1.19532	1.77157	3.23031	0.8478542	1.584988	0.3329276	0.0898324	0.095586	0.0163215	0.00652733	0.0415909	0.000656554	0.00527058	0.0524603	0.0609704	0.00268153	0.0460038	0.102928	0.142896	0.00607314	0.00307153	0.0805087	0.0661038	0.0556426	0.0925506	0.0310558	0.00126864	0.613151	0.386849	1.036794
9036	-35.43155	-49.44437	14.01282	0.0281223	0.0421412	0.0371426	0.0071887	0.141998	0.156201	0.0258331	0.0984221	0.17269	0.0223905	0.011952	0.0707171	0.0442261	0.000723982	0.168482	0.371824	0.0925546	0.0703958	0.0509402	0.078394	0.00293838	3.21712	0.260959	0.6615713	1.338429	0.290893	0.547598	0.828714	1.20669	1.82616	3.43769	0.8928447	2.023106	4.109366	0.0165886	0.024858	0.0219094	0.00424043	0.0837611	0.0921388	0.0152383	0.0580566	0.101865	0.0132076	0.00705019	0.0417142	0.0260878	0.000427058	0.0993832	0.219329	0.0545955	0.0415246	0.0300483	0.0462426	0.00173327	0.669214	0.330786	1.695278
9072	-37.56131	-55.0606	17.49928	0.243747	0.104213	0.0750528	0.0561048	0.15863	0.0335169	0.0237986	0.038119	0.0703143	0.00485577	0.0877182	0.00668718	0.0622629	0.0261349	0.128343	0.307654	0.196288	0.107515	0.0363619	0.0516592	0.0414221	0.75387	1.08204	0.7964074	1.203593	0.609507	0.785477	0.927435	1.07824	1.27311	1.64067	0.3579944	1.511277	0.2322365	0.131019	0.0560163	0.0403423	0.0301574	0.0852668	0.018016	0.0127922	0.0204897	0.0377953	0.00261007	0.0471502	0.00359449	0.0334675	0.014048	0.0689866	0.16537	0.105509	0.0577915	0.0195452	0.0277678	0.0222652	0.601796	0.398204	1.860398
9108	-34.16575	-51.19092	17.02517	0.165419	0.0352332	0.0397608	0.060601	0.0474201	0.0168312	0.00469816	0.0403953	0.0414328	0.00309587	0.0689004	0.0288845	0.0104194	0.0440989	0.00863148	0.0116951	0.0255115	0.0363658	0.0147453	0.0715771	0.020545	2.66719	0.444269	1.005453	0.9945466	0.430456	0.662927	0.879631	1.13684	1.50846	2.32312	0.6094825	0.9891523	2.001184	0.207744	0.0442482	0.0499343	0.0761069	0.0595534	0.0211378	0.00590027	0.0507311	0.0520342	0.00388801	0.0865298	0.0362752	0.0130853	0.0553824	0.01084	0.0146875	0.0320391	0.0456707	0.0185181	0.0898914	0.0258018	0.497273	0.502727	0.7962617
9144	-32.94518	-49.96219	17.01701	0.123729	0.0151272	0.00374001	0.0528741	0.0401937	0.000433551	0.0269752	0.0263897	0.0200404	0.0103271	0.0524991	0.145447	0.0147394	0.0130553	0.0253896	0.0197233	0.0147709	0.0724282	0.0845876	0.00948013	0.0369679	1.09407	0.968644	0.6421161	1.357884	0.146331	0.391681	0.746453	1.33967	2.5531	6.83383	1.389655	2.114701	0.376494	0.152956	0.0187005	0.00462347	0.0653639	0.0496882	0.000535964	0.0333472	0.0326234	0.0247743	0.0127665	0.0649003	0.179804	0.018221	0.0161392	0.031387	0.0243823	0.0182601	0.0895371	0.104569	0.0117195	0.0457004	0.678942	0.321058	0.8089191
9180	-32.65737	-48.95007	16.29271	0.391283	0.196283	0.136911	0.0963199	0.0510808	0.0585282	0.114225	0.0479	0.00643306	0.0360692	0.144491	0.0639546	0.0154909	0.085446	0.00794085	0.000431441	0.01611	0.0840526	0.0690279	0.177437	0.433152	1.20568	0.931442	0.6177938	1.382206	0.859816	0.928987	0.977281	1.02325	1.07644	1.16304	0.1092099	2.237326	0.4314728	0.175261	0.0879182	0.0613246	0.0431431	0.0228798	0.0262156	0.0511631	0.0214551	0.00288146	0.0161559	0.0647196	0.0286462	0.00693861	0.0382725	0.00355682	0.000193249	0.00721588	0.0376484	0.0309186	0.0794768	0.194015	0.691103	0.308897	2.232568
9216	-28.36942	-46.71541	18.34599	0.150182	0.249088	0.0677545	0.103542	0.0150569	0.0102992	0.0148956	0.0614318	0.110371	0.0273522	0.0851185	0.037349	0.0529292	0.0171922	0.0336669	0.250303	0.00405841	0.0986048	0.0381007	0.00609001	0.0619125	2.13712	0.620959	1.486212	0.5137875	0.939405	0.969974	0.990534	1.00956	1.03096	1.0645	0.04519812	0.3457026	1.147218	0.100436	0.166581	0.0453117	0.0692452	0.0100695	0.00688772	0.00996164	0.0410833	0.0738118	0.0182921	0.0569241	0.0249777	0.0353971	0.0114975	0.0225152	0.167393	0.00271411	0.0659433	0.0254803	0.00407277	0.0414048	0.256894	0.743106	1.495298
9252	-32.77171	-49.98516	17.21344	0.00453249	0.0317522	0.00571034	0.00339996	0.0364591	0.0617173	0.0410446	6.36542e-05	0.022934	0.0917343	0.0577774	0.0863894	0.0138425	0.0328067	0.09651	0.0841238	0.004462	0.0265332	0.0484057	0.0539689	0.00486413	1.39837	0.867208	0.3982428	1.601757	0.878943	0.939009	0.980558	1.01983	1.06495	1.13773	0.09330123	4.022062	0.5375003	0.00560236	0.0392472	0.00705824	0.00420251	0.0450651	0.0762854	0.050733	7.86794e-05	0.0283475	0.113388	0.0714155	0.106781	0.01711	0.0405506	0.119291	0.103981	0.00551523	0.0327962	0.0598316	0.066708	0.00601229	0.800879	0.199121	0.8090318
9288	-30.05022	-47.54585	17.49563	0.0603074	0.0589724	0.0138238	0.038653	0.0527011	0.00606372	0.00320197	0.0128432	0.00699152	0.0151546	0.021891	0.0639181	0.0439468	0.0701551	0.0412465	0.0137316	0.0118177	0.166584	0.00550864	0.0249885	0.00533622	1.05683	0.981058	0.6838988	1.316101	0.216151	0.473761	0.792101	1.26247	2.11077	4.62639	1.10758	1.924409	0.3590776	0.0817354	0.079926	0.0187355	0.0523869	0.0714266	0.00821824	0.00433968	0.0174066	0.0094757	0.0205393	0.0296692	0.0866291	0.0595617	0.0950821	0.0559019	0.0186106	0.0160166	0.225773	0.00746593	0.0338673	0.00723225	0.658051	0.341949	0.7378367
9324	-33.34774	-51.6168	18.26906	0.0630318	0.232485	0.121396	0.112508	0.00575608	0.0139382	0.00880733	0.106686	0.0469709	0.0489926	0.00858213	0.0826446	0.0105443	0.0717892	0.105367	0.0287447	0.0397319	0.0403973	0.0225609	0.0204022	0.00850873	0.287576	1.23747	0.8395752	1.160425	0.21401	0.471467	0.790902	1.26438	2.12104	4.67267	1.114777	1.382157	0.07746302	0.0525333	0.193763	0.101176	0.0937686	0.00479735	0.0116167	0.0073404	0.0889165	0.0391475	0.0408324	0.0071527	0.0688794	0.0087881	0.0598321	0.0878173	0.023957	0.0331142	0.0336688	0.0188032	0.0170041	0.00709153	0.580212	0.419788	1.199844
9360	-25.87804	-43.93023	18.0522	0.112724	0.270814	0.092175	0.0433346	0.0805417	0.0674671	0.0323387	0.0815859	0.0256492	0.0345385	0.0633297	0.222618	0.00244211	0.115357	0.106935	0.0671248	0.0818613	0.168643	0.0137391	0.134347	0.0264602	1.6577	0.780767	1.380119	0.619881	0.846153	0.921758	0.974902	1.02574	1.08488	1.18182	0.1207921	0.4491504	0.7077231	0.0611292	0.14686	0.0499858	0.0235	0.0436771	0.0365869	0.017537	0.0442434	0.0139093	0.0187299	0.0343432	0.120724	0.00132434	0.062557	0.0579898	0.0364012	0.0443927	0.0914537	0.00745063	0.0728553	0.0143492	0.30994	0.69006	1.844025
9396	-32.64854	-47.58982	14.94128	0.173053	0.174207	0.0186185	0.0145724	0.144911	0.0120575	0.00817642	0.0579727	0.0744111	0.0118658	0.0623068	0.0812474	0.00132485	0.00788775	0.0178013	0.0051034	0.00610694	0.00800486	0.124866	0.08919	0.115226	3.19807	0.267308	0.7353059	1.264694	0.318585	0.572429	0.84026	1.19011	1.74694	3.13888	0.8270937	1.719956	3.987997	0.143148	0.144102	0.0154011	0.0120542	0.119869	0.00997387	0.00676347	0.0479545	0.0615522	0.00981529	0.0515397	0.0672071	0.00109591	0.00652468	0.0147251	0.00422149	0.00505161	0.00662155	0.103288	0.0737772	0.0953141	0.632347	0.367653	1.20891
9432	-29.42706	-46.18515	16.7581	0.0149409	0.127121	0.0107487	0.026771	0.0899782	0.00164289	0.00728723	0.034689	0.0448268	0.00173302	0.110661	0.0533405	0.00283134	0.0201879	0.0532165	0.0412151	0.0216904	0.0291685	0.0588841	0.0648738	0.0676206	2.66915	0.443616	1.071422	0.9285779	0.275121	0.53291	0.821715	1.21697	1.87649	3.63477	0.933153	0.866678	2.0056	0.0169124	0.143895	0.012167	0.0303035	0.101851	0.00185968	0.00824881	0.0392664	0.0507418	0.00196169	0.125263	0.0603789	0.00320494	0.0228518	0.0602386	0.0466535	0.0245525	0.0330174	0.0666541	0.0734341	0.0765434	0.464289	0.535711	0.8834287
9468	-42.18359	-55.29471	13.11111	0.00485024	0.0562724	0.117526	0.0267259	0.00663361	0.0339534	0.00774223	0.0215319	0.00141644	0.0140354	0.0720693	0.00132004	0.128058	0.129604	0.0566809	0.00808849	0.0586377	0.0604656	0.00610153	0.00452682	0.0588712	3.28331	0.238896	0.5106888	1.489311	0.0491682	0.230108	0.632316	1.58149	4.34579	20.3383	2.178251	2.916279	4.581231	0.00554243	0.0643032	0.134299	0.03054	0.00758032	0.038799	0.00884715	0.0246048	0.00161858	0.0160384	0.0823545	0.00150842	0.146333	0.1481	0.06477	0.00924282	0.0670061	0.0690949	0.0069723	0.00517285	0.0672729	0.744656	0.255344	0.8751106
9504	-34.14856	-51.35112	17.20256	0.0084894	0.0202146	0.0111348	0.0276219	0.0155695	0.060138	0.00412689	0.0474512	0.0142241	0.048448	0.0563987	0.00478168	0.0150032	0.0571909	0.0514656	0.000839713	0.0203774	0.0522337	0.0333329	0.00974708	0.183486	2.12581	0.62473	1.293887	0.7061127	0.102839	0.329782	0.70745	1.41353	3.03231	9.72396	1.644688	0.5457296	1.134256	0.011437	0.0272332	0.015001	0.0372125	0.0209754	0.0810184	0.00555979	0.0639267	0.0191628	0.0652696	0.0759808	0.00644193	0.0202125	0.0770481	0.0693349	0.00113127	0.0274526	0.0703697	0.0449063	0.0131314	0.247194	0.353056	0.646944	0.7422753
9540	-40.30637	-51.94814	11.64177	0.242487	0.157429	0.0257805	0.0735266	0.00152197	0.295703	0.0172947	0.0433037	0.0217826	0.00960854	0.313387	0.00469555	0.0581249	0.0177799	0.111845	0.0114829	0.114339	0.16857	0.197086	0.0499639	0.0165113	3.46637	0.177875	0.5405705	1.45943	0.072701	0.278465	0.671087	1.49012	3.59112	13.755	1.895453	2.699795	6.495894	0.124211	0.0806407	0.0132057	0.037663	0.00077961	0.15147	0.008859	0.0221818	0.0111578	0.00492185	0.160528	0.00240523	0.0297737	0.00910754	0.0572911	0.00588196	0.0585686	0.0863476	0.100955	0.0255933	0.00845767	0.729715	0.270285	1.952223
9576	-39.13227	-52.55481	13.42254	0.00494723	0.00931388	0.00714306	0.0152526	0.0159715	0.020502	0.0248718	0.00597605	0.00347518	0.00357326	0.00606077	0.00262903	0.0433388	0.0144705	0.0572449	0.00576586	0.0275616	0.0198061	0.0278374	0.0151949	0.0071702	2.99939	0.333538	0.2979149	1.702085	0.102944	0.329946	0.707559	1.41331	3.0308	9.71405	1.64395	5.713327	2.997549	0.0146321	0.0275472	0.0211267	0.0451118	0.0472379	0.0606377	0.073562	0.017675	0.0102784	0.0105684	0.0179256	0.00777575	0.128181	0.0427985	0.16931	0.0170534	0.0815174	0.0585795	0.0823331	0.0449413	0.0212069	0.851043	0.148957	0.3381065
9612	-32.76919	-49.94197	17.17277	0.0430856	0.0407128	0.0198455	0.0134567	0.0191123	0.00326245	0.0165084	0.00424427	0.013842	0.000847999	0.0205009	0.0371172	0.0669193	0.00203391	0.148501	0.0186675	0.0272754	0.0157567	0.026554	0.0299074	0.0054973	1.15661	0.947797	0.8305763	1.169424	0.0872214	0.304326	0.68994	1.4494	3.28595	11.4651	1.763786	1.407967	0.4067707	0.075108	0.0709718	0.0345952	0.0234581	0.0333171	0.00568719	0.028778	0.00739873	0.0241298	0.00147826	0.0357377	0.0647037	0.116656	0.00354556	0.25887	0.0325417	0.0475473	0.0274675	0.0462897	0.0521355	0.00958305	0.584712	0.415288	0.5736482
9648	-42.79015	-58.16406	15.37391	0.0949478	0.19885	0.0705866	0.143551	0.0450526	0.0781192	0.136316	0.0889125	0.106597	0.111651	0.404556	0.062466	0.302784	0.0505444	0.0147758	0.0127472	0.396398	0.134192	0.10674	0.116655	0.240699	1.09134	0.969553	0.6890826	1.310917	0.731813	0.858752	0.953604	1.04865	1.16448	1.36647	0.2257642	1.90241	0.3752047	0.0325482	0.068166	0.0241972	0.0492096	0.0154441	0.0267794	0.0467292	0.0304793	0.0365416	0.038274	0.138682	0.0214134	0.103795	0.0173267	0.00506518	0.00436974	0.135886	0.0460011	0.0365907	0.0399896	0.0825121	0.655459	0.344541	2.91714
9684	-35.23799	-49.41497	14.17698	0.0353185	0.246287	0.0592114	0.0614022	0.256468	0.0552191	0.00969465	0.0610752	0.00648689	0.023322	0.0344504	0.0449353	0.0585178	0.183918	0.0302566	0.0242625	0.080102	0.0214742	0.0237343	0.0172368	0.188685	3.4857	0.171435	1.000284	0.9997164	0.241902	0.500494	0.805783	1.24103	1.99802	4.13391	1.026197	0.999433	6.777508	0.0232044	0.161812	0.0389023	0.0403416	0.168501	0.0362793	0.00636944	0.0401267	0.00426192	0.0153227	0.0226341	0.0295228	0.0384465	0.120835	0.0198788	0.0159406	0.0526275	0.0141087	0.0155936	0.0113247	0.123967	0.499858	0.500142	1.522057
9720	-29.57823	-46.66463	17.0864	0.0689202	0.150299	0.0982375	0.00717893	0.0486138	0.00441842	0.0446732	0.0473757	0.0219522	0.0542988	0.356554	0.0322084	0.0441172	0.0553489	0.0130471	0.020347	0.0590732	0.0114805	0.028894	0.0558141	0.0973659	2.07043	0.64319	1.2779	0.7220999	0.18813	0.442743	0.775543	1.28942	2.25865	5.31546	1.207973	0.5650676	1.073	0.0522037	0.113844	0.0744101	0.00543769	0.0368226	0.00334674	0.0338377	0.0358848	0.0166277	0.0411287	0.270072	0.0243963	0.0334166	0.0419241	0.00988255	0.0154118	0.044745	0.00869591	0.0218858	0.0422764	0.0737499	0.36105	0.63895	1.320218
9756	-27.19254	-42.90759	15.71505	0.120646	0.124179	0.020573	0.00466529	0.041931	0.0181888	0.00820064	0.00246998	0.00838247	0.107146	0.165541	0.066057	0.0184169	0.0853465	0.00993578	0.0114943	0.0390245	0.00581836	0.0245446	0.000592347	0.120547	2.48809	0.503972	0.3419912	1.658009	0.920347	0.960327	0.98745	1.01271	1.04131	1.08655	0.06001796	4.848103	1.645652	0.120201	0.123721	0.0204972	0.00464809	0.0417764	0.0181218	0.0081704	0.00246087	0.00835156	0.106751	0.164931	0.0658134	0.018349	0.0850318	0.00989915	0.0114519	0.0388806	0.00579691	0.0244541	0.000590163	0.120102	0.829004	0.170996	1.003701
9792	-28.00277	-48.47211	20.46935	0.0138096	0.222234	0.0954717	0.00971161	0.0574989	0.00138209	0.0142702	0.0754576	0.0638596	0.0135892	0.0464042	0.133846	0.0825318	0.0186733	0.248455	0.0998869	0.00569388	0.0358738	0.0529535	0.00230774	0.134253	0.113861	1.29538	1.622902	0.3770982	0.579624	0.766453	0.920368	1.08652	1.30471	1.72526	0.3943447	0.2323605	0.02929935	0.00966948	0.155608	0.0668492	0.00680007	0.0402607	0.000967739	0.00999202	0.0528354	0.0447145	0.00951514	0.0324922	0.0937187	0.0577888	0.0130751	0.173968	0.0699408	0.00398686	0.0251188	0.037078	0.00161588	0.0940041	0.188549	0.811451	1.428164
9828	-31.71057	-50.75068	19.04011	0.0047326	0.0943468	0.0724485	0.0945908	0.095228	0.0790441	0.0139068	0.0162595	0.0255026	0.0104117	0.0424183	0.0752438	0.0561667	0.00557558	0.113515	0.0874237	0.0422073	0.0641054	0.0181434	0.00523547	0.0719095	0.15956	1.28015	1.089891	0.9101094	0.201555	0.457879	0.783719	1.27597	2.18398	4.96143	1.158135	0.8350466	0.04154721	0.00434816	0.0866827	0.0665633	0.0869069	0.0874923	0.0726231	0.0127771	0.0149387	0.023431	0.00956594	0.0389725	0.0691316	0.0516041	0.00512266	0.104294	0.080322	0.0387787	0.0588979	0.0166695	0.00481018	0.0660681	0.455055	0.544945	1.088415
